# NIRWizard 0.1.7 — subject block average — timecourse
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/quiet_1.snirf sha256=3450a7da53c06fca85a7eea728119ec2acdb0ab65c898234b4f9e6130cca2266
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/quiet_2.snirf sha256=fffd8621e0f23f2f6b8d8a96399af57657bfe620a8d1436530fb36618354f444
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/noise_1.snirf sha256=e02b5983b2f586ec1eec748e2d8d6c5240c7723ca7ba4dbb3f91196c2c8acb47
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/noise_2.snirf sha256=c98402779496ac1aba0fb382d28822eb689572c5d291435b7733ef053f4fb302
# statistics: solver=epoch mean; descriptive (no p/q); correction=none; families=n/a (no correction applied)
# band: 95% CI (band_type=ci95; half-width = multiplier × SEM, df = n_epochs − 1 per channel)
# trial rejection: no trial rejection applied
# units: μM (source: conversion record)
# condition '1': 3 onsets, 0 out of bounds, n = 3 per channel
# condition '10': 3 onsets, 0 out of bounds, n = 3 per channel
# condition '11': 4 onsets, 0 out of bounds, n = 4 per channel
# condition '20': 12 onsets, 0 out of bounds, n = 12 per channel
# condition '21': 12 onsets, 0 out of bounds, n = 12 per channel
# condition '30': 24 onsets, 0 out of bounds, n = 24 per channel
# condition '40': 4 onsets, 1 out of bounds, n = 3 per channel
# provenance: block_average.json (authoritative sidecar, schema 1.0)
channel,signal,condition,time_s,mean,band_lo,band_hi,band_type,n_epochs
S12-D10,HbR,11,5.200000,-5.401510e-2,-1.982075e-1,9.017732e-2,ci95,4
S12-D10,HbR,11,5.300000,-5.388935e-2,-1.959936e-1,8.821487e-2,ci95,4
S12-D10,HbR,11,5.400000,-5.356461e-2,-1.930800e-1,8.595076e-2,ci95,4
S12-D10,HbR,11,5.500000,-5.304095e-2,-1.898741e-1,8.379221e-2,ci95,4
S12-D10,HbR,11,5.600000,-5.232051e-2,-1.869050e-1,8.226396e-2,ci95,4
S12-D10,HbR,11,5.700000,-5.138768e-2,-1.846182e-1,8.184288e-2,ci95,4
S12-D10,HbR,11,5.800000,-5.023475e-2,-1.833877e-1,8.291819e-2,ci95,4
S12-D10,HbR,11,5.900000,-4.885038e-2,-1.835354e-1,8.583462e-2,ci95,4
S12-D10,HbR,11,6.000000,-4.730557e-2,-1.851513e-1,9.054013e-2,ci95,4
S12-D10,HbR,11,6.100000,-4.565745e-2,-1.880191e-1,9.670421e-2,ci95,4
S12-D10,HbR,11,6.200000,-4.398225e-2,-1.918829e-1,1.039184e-1,ci95,4
S12-D10,HbR,11,6.300000,-4.240135e-2,-1.964604e-1,1.116577e-1,ci95,4
S12-D10,HbR,11,6.400000,-4.102325e-2,-2.014498e-1,1.194033e-1,ci95,4
S12-D10,HbR,11,6.500000,-3.995264e-2,-2.064880e-1,1.265827e-1,ci95,4
S12-D10,HbR,11,6.600000,-3.929922e-2,-2.113772e-1,1.327787e-1,ci95,4
S12-D10,HbR,11,6.700000,-3.917507e-2,-2.160266e-1,1.376764e-1,ci95,4
S12-D10,HbR,11,6.800000,-3.972816e-2,-2.203357e-1,1.408794e-1,ci95,4
S12-D10,HbR,11,6.900000,-4.097104e-2,-2.242747e-1,1.423327e-1,ci95,4
S12-D10,HbR,11,7.000000,-4.291395e-2,-2.279967e-1,1.421688e-1,ci95,4
S12-D10,HbR,11,7.100000,-4.554345e-2,-2.316000e-1,1.405131e-1,ci95,4
S12-D10,HbR,11,7.200000,-4.880582e-2,-2.351738e-1,1.375621e-1,ci95,4
S12-D10,HbR,11,7.300000,-5.261622e-2,-2.386359e-1,1.334034e-1,ci95,4
S12-D10,HbR,11,7.400000,-5.675184e-2,-2.420306e-1,1.285269e-1,ci95,4
S12-D10,HbR,11,7.500000,-6.101585e-2,-2.452433e-1,1.232116e-1,ci95,4
S12-D10,HbR,11,7.600000,-6.519146e-2,-2.481162e-1,1.177332e-1,ci95,4
S12-D10,HbR,11,7.700000,-6.898620e-2,-2.503781e-1,1.124057e-1,ci95,4
S12-D10,HbR,11,7.800000,-7.216967e-2,-2.518528e-1,1.075134e-1,ci95,4
S12-D10,HbR,11,7.900000,-7.454981e-2,-2.524297e-1,1.033301e-1,ci95,4
S12-D10,HbR,11,8.000000,-7.595308e-2,-2.520201e-1,1.001139e-1,ci95,4
S12-D10,HbR,11,8.100000,-7.620386e-2,-2.505105e-1,9.810274e-2,ci95,4
S12-D10,HbR,11,8.200000,-7.517636e-2,-2.480331e-1,9.768037e-2,ci95,4
S12-D10,HbR,11,8.300000,-7.296296e-2,-2.446909e-1,9.876495e-2,ci95,4
S12-D10,HbR,11,8.400000,-6.963291e-2,-2.405436e-1,1.012778e-1,ci95,4
S12-D10,HbR,11,8.500000,-6.524785e-2,-2.354307e-1,1.049350e-1,ci95,4
S12-D10,HbR,11,8.600000,-5.997293e-2,-2.294156e-1,1.094698e-1,ci95,4
S12-D10,HbR,11,8.700000,-5.408198e-2,-2.226424e-1,1.144784e-1,ci95,4
S12-D10,HbR,11,8.800000,-4.783902e-2,-2.151521e-1,1.194741e-1,ci95,4
S12-D10,HbR,11,8.900000,-4.149339e-2,-2.071438e-1,1.241570e-1,ci95,4
S12-D10,HbR,11,9.000000,-3.531259e-2,-1.989313e-1,1.283061e-1,ci95,4
S12-D10,HbR,11,9.100000,-2.965677e-2,-1.912755e-1,1.319619e-1,ci95,4
S12-D10,HbR,11,9.200000,-2.470238e-2,-1.847319e-1,1.353272e-1,ci95,4
S12-D10,HbR,11,9.300000,-2.062561e-2,-1.798412e-1,1.385900e-1,ci95,4
S12-D10,HbR,11,9.400000,-1.761848e-2,-1.772048e-1,1.419678e-1,ci95,4
S12-D10,HbR,11,9.500000,-1.584956e-2,-1.771328e-1,1.454337e-1,ci95,4
S12-D10,HbR,11,9.600000,-1.527293e-2,-1.794897e-1,1.489438e-1,ci95,4
S12-D10,HbR,11,9.700000,-1.585490e-2,-1.840656e-1,1.523558e-1,ci95,4
S12-D10,HbR,11,9.800000,-1.754542e-2,-1.904940e-1,1.554032e-1,ci95,4
S12-D10,HbR,11,9.900000,-2.034164e-2,-1.985318e-1,1.578485e-1,ci95,4
S12-D10,HbR,11,10.000000,-2.398284e-2,-2.071759e-1,1.592102e-1,ci95,4
S12-D10,HbR,11,10.100000,-2.828979e-2,-2.160755e-1,1.594959e-1,ci95,4
S12-D10,HbR,11,10.200000,-3.307134e-2,-2.249065e-1,1.587638e-1,ci95,4
S12-D10,HbR,11,10.300000,-3.814345e-2,-2.334306e-1,1.571437e-1,ci95,4
S12-D10,HbR,11,10.400000,-4.322141e-2,-2.412650e-1,1.548222e-1,ci95,4
S12-D10,HbR,11,10.500000,-4.817478e-2,-2.483633e-1,1.520138e-1,ci95,4
S12-D10,HbR,11,10.600000,-5.277926e-2,-2.547499e-1,1.491914e-1,ci95,4
S12-D10,HbR,11,10.700000,-5.686674e-2,-2.603587e-1,1.466252e-1,ci95,4
S12-D10,HbR,11,10.800000,-6.020245e-2,-2.647901e-1,1.443852e-1,ci95,4
S12-D10,HbR,11,10.900000,-6.274082e-2,-2.682069e-1,1.427252e-1,ci95,4
S12-D10,HbR,11,11.000000,-6.443765e-2,-2.704683e-1,1.415930e-1,ci95,4
S12-D10,HbR,11,11.100000,-6.527673e-2,-2.714061e-1,1.408527e-1,ci95,4
S12-D10,HbR,11,11.200000,-6.524399e-2,-2.707907e-1,1.403027e-1,ci95,4
S12-D10,HbR,11,11.300000,-6.442310e-2,-2.686314e-1,1.397852e-1,ci95,4
S12-D10,HbR,11,11.400000,-6.282764e-2,-2.650664e-1,1.394111e-1,ci95,4
S12-D10,HbR,11,11.500000,-6.058484e-2,-2.602432e-1,1.390735e-1,ci95,4
S12-D10,HbR,11,11.600000,-5.775639e-2,-2.543773e-1,1.388645e-1,ci95,4
S12-D10,HbR,11,11.700000,-5.438114e-2,-2.476753e-1,1.389130e-1,ci95,4
S12-D10,HbR,11,11.800000,-5.049006e-2,-2.404089e-1,1.394288e-1,ci95,4
S12-D10,HbR,11,11.900000,-4.609493e-2,-2.327039e-1,1.405140e-1,ci95,4
S12-D10,HbR,11,12.000000,-4.128859e-2,-2.247219e-1,1.421447e-1,ci95,4
S12-D10,HbR,11,12.100000,-3.612067e-2,-2.164652e-1,1.442238e-1,ci95,4
S12-D10,HbR,11,12.200000,-3.063707e-2,-2.078424e-1,1.465683e-1,ci95,4
S12-D10,HbR,11,12.300000,-2.495027e-2,-1.987592e-1,1.488587e-1,ci95,4
S12-D10,HbR,11,12.400000,-1.916918e-2,-1.892168e-1,1.508785e-1,ci95,4
S12-D10,HbR,11,12.500000,-1.338986e-2,-1.792204e-1,1.524406e-1,ci95,4
S12-D10,HbR,11,12.600000,-7.700083e-3,-1.688523e-1,1.534522e-1,ci95,4
S12-D10,HbR,11,12.700000,-2.199781e-3,-1.583759e-1,1.539763e-1,ci95,4
S12-D10,HbR,11,12.800000,2.980632e-3,-1.482978e-1,1.542590e-1,ci95,4
S12-D10,HbR,11,12.900000,7.835331e-3,-1.390687e-1,1.547394e-1,ci95,4
S12-D10,HbR,11,13.000000,1.231459e-2,-1.312992e-1,1.559283e-1,ci95,4
S12-D10,HbR,11,13.100000,1.637808e-2,-1.256566e-1,1.584128e-1,ci95,4
S12-D10,HbR,11,13.200000,2.004981e-2,-1.227395e-1,1.628391e-1,ci95,4
S12-D10,HbR,11,13.300000,2.334119e-2,-1.227225e-1,1.694048e-1,ci95,4
S12-D10,HbR,11,13.400000,2.628578e-2,-1.256441e-1,1.782157e-1,ci95,4
S12-D10,HbR,11,13.500000,2.885236e-2,-1.314977e-1,1.892024e-1,ci95,4
S12-D10,HbR,11,13.600000,3.116374e-2,-1.397353e-1,2.020628e-1,ci95,4
S12-D10,HbR,11,13.700000,3.331253e-2,-1.495695e-1,2.161945e-1,ci95,4
S12-D10,HbR,11,13.800000,3.534887e-2,-1.602184e-1,2.309162e-1,ci95,4
S12-D10,HbR,11,13.900000,3.735259e-2,-1.708914e-1,2.455965e-1,ci95,4
S12-D10,HbR,11,14.000000,3.942454e-2,-1.807121e-1,2.595612e-1,ci95,4
S12-D10,HbR,11,14.100000,4.165330e-2,-1.886671e-1,2.719737e-1,ci95,4
S12-D10,HbR,11,14.200000,4.410635e-2,-1.942442e-1,2.824569e-1,ci95,4
S12-D10,HbR,11,14.300000,4.679641e-2,-1.970391e-1,2.906319e-1,ci95,4
S12-D10,HbR,11,14.400000,4.979626e-2,-1.965846e-1,2.961771e-1,ci95,4
S12-D10,HbR,11,14.500000,5.294578e-2,-1.929994e-1,2.988909e-1,ci95,4
S12-D10,HbR,11,14.600000,5.617503e-2,-1.866663e-1,2.990163e-1,ci95,4
S12-D10,HbR,11,14.700000,5.936628e-2,-1.782713e-1,2.970038e-1,ci95,4
S12-D10,HbR,11,14.800000,6.237764e-2,-1.685387e-1,2.932940e-1,ci95,4
S12-D10,HbR,11,14.900000,6.501801e-2,-1.583864e-1,2.884225e-1,ci95,4
S12-D10,HbR,11,15.000000,6.697818e-2,-1.489788e-1,2.829352e-1,ci95,4
S12-D10,HbR,11,15.100000,6.815968e-2,-1.412070e-1,2.775264e-1,ci95,4
S12-D10,HbR,11,15.200000,6.844469e-2,-1.357551e-1,2.726445e-1,ci95,4
S12-D10,HbR,11,15.300000,6.768585e-2,-1.332745e-1,2.686462e-1,ci95,4
S12-D10,HbR,11,15.400000,6.588452e-2,-1.339398e-1,2.657088e-1,ci95,4
S12-D10,HbR,11,15.500000,6.316991e-2,-1.376148e-1,2.639546e-1,ci95,4
S12-D10,HbR,11,15.600000,5.972280e-2,-1.440452e-1,2.634908e-1,ci95,4
S12-D10,HbR,11,15.700000,5.572855e-2,-1.529794e-1,2.644365e-1,ci95,4
S12-D10,HbR,11,15.800000,5.137727e-2,-1.641785e-1,2.669331e-1,ci95,4
S12-D10,HbR,11,15.900000,4.711288e-2,-1.769432e-1,2.711689e-1,ci95,4
S12-D10,HbR,11,16.000000,4.314153e-2,-1.906589e-1,2.769419e-1,ci95,4
S12-D10,HbR,11,16.100000,3.967541e-2,-2.046083e-1,2.839591e-1,ci95,4
S12-D10,HbR,11,16.200000,3.694114e-2,-2.178671e-1,2.917493e-1,ci95,4
S12-D10,HbR,11,16.300000,3.513471e-2,-2.294244e-1,2.996938e-1,ci95,4
S12-D10,HbR,11,16.400000,3.424376e-2,-2.385999e-1,3.070874e-1,ci95,4
S12-D10,HbR,11,16.500000,3.422505e-2,-2.448347e-1,3.132848e-1,ci95,4
S12-D10,HbR,11,16.600000,3.499649e-2,-2.477722e-1,3.177652e-1,ci95,4
S12-D10,HbR,11,16.700000,3.649466e-2,-2.471058e-1,3.200952e-1,ci95,4
S12-D10,HbR,11,16.800000,3.832321e-2,-2.432667e-1,3.199131e-1,ci95,4
S12-D10,HbR,11,16.900000,4.021927e-2,-2.368946e-1,3.173331e-1,ci95,4
S12-D10,HbR,11,17.000000,4.194700e-2,-2.286404e-1,3.125344e-1,ci95,4
S12-D10,HbR,11,17.100000,4.324155e-2,-2.192778e-1,3.057609e-1,ci95,4
S12-D10,HbR,11,17.200000,4.384872e-2,-2.096030e-1,2.973005e-1,ci95,4
S12-D10,HbR,11,17.300000,4.361723e-2,-2.003649e-1,2.875994e-1,ci95,4
S12-D10,HbR,11,17.400000,4.256103e-2,-1.923235e-1,2.774455e-1,ci95,4
S12-D10,HbR,11,17.500000,4.072555e-2,-1.861069e-1,2.675580e-1,ci95,4
S12-D10,HbR,11,17.600000,3.815105e-2,-1.824847e-1,2.587868e-1,ci95,4
S12-D10,HbR,11,17.700000,3.517778e-2,-1.818240e-1,2.521796e-1,ci95,4
S12-D10,HbR,11,17.800000,3.209011e-2,-1.842418e-1,2.484220e-1,ci95,4
S12-D10,HbR,11,17.900000,2.911864e-2,-1.897152e-1,2.479525e-1,ci95,4
S12-D10,HbR,11,18.000000,2.649805e-2,-1.980045e-1,2.510006e-1,ci95,4
S12-D10,HbR,11,18.100000,2.440266e-2,-2.088635e-1,2.576688e-1,ci95,4
S12-D10,HbR,11,18.200000,2.300335e-2,-2.218464e-1,2.678531e-1,ci95,4
S12-D10,HbR,11,18.300000,2.219731e-2,-2.362152e-1,2.806098e-1,ci95,4
S12-D10,HbR,11,18.400000,2.187440e-2,-2.514472e-1,2.951960e-1,ci95,4
S12-D10,HbR,11,18.500000,2.188171e-2,-2.669223e-1,3.106857e-1,ci95,4
S12-D10,HbR,11,18.600000,2.189258e-2,-2.821274e-1,3.259125e-1,ci95,4
S12-D10,HbR,11,18.700000,2.161340e-2,-2.963718e-1,3.395986e-1,ci95,4
S12-D10,HbR,11,18.800000,2.080579e-2,-3.091387e-1,3.507503e-1,ci95,4
S12-D10,HbR,11,18.900000,1.924325e-2,-3.200575e-1,3.585440e-1,ci95,4
S12-D10,HbR,11,19.000000,1.679689e-2,-3.286956e-1,3.622894e-1,ci95,4
S12-D10,HbR,11,19.100000,1.334692e-2,-3.348009e-1,3.614948e-1,ci95,4
S12-D10,HbR,11,19.200000,9.062662e-3,-3.388180e-1,3.569433e-1,ci95,4
S12-D10,HbR,11,19.300000,4.103351e-3,-3.410734e-1,3.492801e-1,ci95,4
S12-D10,HbR,11,19.400000,-1.326483e-3,-3.420466e-1,3.393937e-1,ci95,4
S12-D10,HbR,11,19.500000,-6.906881e-3,-3.420514e-1,3.282377e-1,ci95,4
S12-D10,HbR,11,19.600000,-1.235651e-2,-3.417977e-1,3.170847e-1,ci95,4
S12-D10,HbR,11,19.700000,-1.742850e-2,-3.417060e-1,3.068490e-1,ci95,4
S12-D10,HbR,11,19.800000,-2.192511e-2,-3.420333e-1,2.981831e-1,ci95,4
S12-D10,HbR,11,19.900000,-2.572001e-2,-3.430053e-1,2.915652e-1,ci95,4
S12-D10,HbR,11,20.000000,-2.872359e-2,-3.449197e-1,2.874725e-1,ci95,4
S12-D10,HbR,11,20.100000,-3.103547e-2,-3.476513e-1,2.855803e-1,ci95,4
S12-D10,HbR,11,20.200000,-3.274128e-2,-3.511592e-1,2.856766e-1,ci95,4
S12-D10,HbR,11,20.300000,-3.396232e-2,-3.553418e-1,2.874172e-1,ci95,4
S12-D10,HbR,11,20.400000,-3.484164e-2,-3.600863e-1,2.904030e-1,ci95,4
S12-D10,HbR,11,20.500000,-3.556103e-2,-3.650713e-1,2.939493e-1,ci95,4
S12-D10,HbR,11,20.600000,-3.629695e-2,-3.699840e-1,2.973901e-1,ci95,4
S12-D10,HbR,11,20.700000,-3.718769e-2,-3.745172e-1,3.001418e-1,ci95,4
S12-D10,HbR,11,20.800000,-3.833377e-2,-3.783156e-1,3.016480e-1,ci95,4
S12-D10,HbR,11,20.900000,-3.988016e-2,-3.809888e-1,3.012285e-1,ci95,4
S12-D10,HbR,11,21.000000,-4.181061e-2,-3.824384e-1,2.988171e-1,ci95,4
S12-D10,HbR,11,21.100000,-4.411306e-2,-3.825500e-1,2.943238e-1,ci95,4
S12-D10,HbR,11,21.200000,-4.671182e-2,-3.812150e-1,2.877913e-1,ci95,4
S12-D10,HbR,11,21.300000,-4.959356e-2,-3.785574e-1,2.793703e-1,ci95,4
S12-D10,HbR,11,21.400000,-5.265757e-2,-3.748287e-1,2.695136e-1,ci95,4
S12-D10,HbR,11,21.500000,-5.574858e-2,-3.703259e-1,2.588288e-1,ci95,4
S12-D10,HbR,11,21.600000,-5.873560e-2,-3.653215e-1,2.478503e-1,ci95,4
S12-D10,HbR,11,21.700000,-6.147535e-2,-3.600735e-1,2.371228e-1,ci95,4
S12-D10,HbR,11,21.800000,-6.374521e-2,-3.548316e-1,2.273412e-1,ci95,4
S12-D10,HbR,11,21.900000,-6.542983e-2,-3.497634e-1,2.189037e-1,ci95,4
S12-D10,HbR,11,22.000000,-6.640995e-2,-3.449884e-1,2.121685e-1,ci95,4
S12-D10,HbR,11,22.100000,-6.661949e-2,-3.406638e-1,2.074248e-1,ci95,4
S12-D10,HbR,11,22.200000,-6.594352e-2,-3.368511e-1,2.049641e-1,ci95,4
S12-D10,HbR,11,22.300000,-6.443713e-2,-3.337777e-1,2.049034e-1,ci95,4
S12-D10,HbR,11,22.400000,-6.229258e-2,-3.315642e-1,2.069790e-1,ci95,4
S12-D10,HbR,11,22.500000,-5.969669e-2,-3.304005e-1,2.110071e-1,ci95,4
S12-D10,HbR,11,22.600000,-5.691048e-2,-3.305437e-1,2.167228e-1,ci95,4
S12-D10,HbR,11,22.700000,-5.420817e-2,-3.322155e-1,2.237992e-1,ci95,4
S12-D10,HbR,11,22.800000,-5.192016e-2,-3.354735e-1,2.316332e-1,ci95,4
S12-D10,HbR,11,22.900000,-5.033458e-2,-3.404137e-1,2.397445e-1,ci95,4
S12-D10,HbR,11,23.000000,-4.972447e-2,-3.471627e-1,2.477138e-1,ci95,4
S12-D10,HbR,11,23.100000,-5.035953e-2,-3.557592e-1,2.550401e-1,ci95,4
S12-D10,HbR,11,23.200000,-5.230634e-2,-3.658611e-1,2.612485e-1,ci95,4
S12-D10,HbR,11,23.300000,-5.549368e-2,-3.771772e-1,2.661899e-1,ci95,4
S12-D10,HbR,11,23.400000,-5.979035e-2,-3.892814e-1,2.697007e-1,ci95,4
S12-D10,HbR,11,23.500000,-6.493341e-2,-4.015421e-1,2.716753e-1,ci95,4
S12-D10,HbR,11,23.600000,-7.059237e-2,-4.131789e-1,2.719941e-1,ci95,4
S12-D10,HbR,11,23.700000,-7.622421e-2,-4.233843e-1,2.709359e-1,ci95,4
S12-D10,HbR,11,23.800000,-8.131744e-2,-4.314016e-1,2.687668e-1,ci95,4
S12-D10,HbR,11,23.900000,-8.531434e-2,-4.363387e-1,2.657100e-1,ci95,4
S12-D10,HbR,11,24.000000,-8.766945e-2,-4.375132e-1,2.621743e-1,ci95,4
S12-D10,HbR,11,24.100000,-8.805222e-2,-4.348864e-1,2.587820e-1,ci95,4
S12-D10,HbR,11,24.200000,-8.631413e-2,-4.285579e-1,2.559296e-1,ci95,4
S12-D10,HbR,11,24.300000,-8.241199e-2,-4.188822e-1,2.540583e-1,ci95,4
S12-D10,HbR,11,24.400000,-7.643178e-2,-4.064087e-1,2.535451e-1,ci95,4
S12-D10,HbR,11,24.500000,-6.862598e-2,-3.923135e-1,2.550615e-1,ci95,4
S12-D10,HbR,11,24.600000,-5.964382e-2,-3.779781e-1,2.586905e-1,ci95,4
S12-D10,HbR,11,24.700000,-5.009612e-2,-3.646018e-1,2.644095e-1,ci95,4
S12-D10,HbR,11,24.800000,-4.066091e-2,-3.535023e-1,2.721805e-1,ci95,4
S12-D10,HbR,11,24.900000,-3.203284e-2,-3.458406e-1,2.817749e-1,ci95,4
S12-D10,HbR,11,25.000000,-2.476822e-2,-3.421456e-1,2.926092e-1,ci95,4
S12-D10,HbR,11,25.100000,-1.927691e-2,-3.426289e-1,3.040751e-1,ci95,4
S12-D10,HbR,11,25.200000,-1.580921e-2,-3.472323e-1,3.156139e-1,ci95,4
S12-D10,HbR,11,25.300000,-1.454096e-2,-3.559003e-1,3.268184e-1,ci95,4
S12-D10,HbR,11,25.400000,-1.539048e-2,-3.676797e-1,3.368987e-1,ci95,4
S12-D10,HbR,11,25.500000,-1.792646e-2,-3.814405e-1,3.455875e-1,ci95,4
S12-D10,HbR,11,25.600000,-2.169671e-2,-3.961645e-1,3.527711e-1,ci95,4
S12-D10,HbR,11,25.700000,-2.618470e-2,-4.106555e-1,3.582861e-1,ci95,4
S12-D10,HbR,11,25.800000,-3.083843e-2,-4.236732e-1,3.619964e-1,ci95,4
S12-D10,HbR,11,25.900000,-3.518565e-2,-4.342437e-1,3.638724e-1,ci95,4
S12-D10,HbR,11,26.000000,-3.876844e-2,-4.416414e-1,3.641045e-1,ci95,4
S12-D10,HbR,11,26.100000,-4.129696e-2,-4.453620e-1,3.627680e-1,ci95,4
S12-D10,HbR,11,26.200000,-4.247960e-2,-4.447720e-1,3.598128e-1,ci95,4
S12-D10,HbR,11,26.300000,-4.237547e-2,-4.402144e-1,3.554635e-1,ci95,4
S12-D10,HbR,11,26.400000,-4.115444e-2,-4.322600e-1,3.499511e-1,ci95,4
S12-D10,HbR,11,26.500000,-3.904936e-2,-4.215366e-1,3.434378e-1,ci95,4
S12-D10,HbR,11,26.600000,-3.635162e-2,-4.087904e-1,3.360871e-1,ci95,4
S12-D10,HbR,11,26.700000,-3.342289e-2,-3.949143e-1,3.280685e-1,ci95,4
S12-D10,HbR,11,26.800000,-3.063444e-2,-3.807562e-1,3.194873e-1,ci95,4
S12-D10,HbR,11,26.900000,-2.826550e-2,-3.670956e-1,3.105646e-1,ci95,4
S12-D10,HbR,11,27.000000,-2.652387e-2,-3.544536e-1,3.014059e-1,ci95,4
S12-D10,HbR,11,27.100000,-2.561095e-2,-3.433950e-1,2.921731e-1,ci95,4
S12-D10,HbR,11,27.200000,-2.550717e-2,-3.338711e-1,2.828568e-1,ci95,4
S12-D10,HbR,11,27.300000,-2.613668e-2,-3.258453e-1,2.735720e-1,ci95,4
S12-D10,HbR,11,27.400000,-2.736816e-2,-3.192055e-1,2.644692e-1,ci95,4
S12-D10,HbR,11,27.500000,-2.905876e-2,-3.138091e-1,2.556915e-1,ci95,4
S12-D10,HbR,11,27.600000,-3.103197e-2,-3.094624e-1,2.473985e-1,ci95,4
S12-D10,HbR,11,27.700000,-3.308400e-2,-3.059899e-1,2.398219e-1,ci95,4
S12-D10,HbR,11,27.800000,-3.508856e-2,-3.032677e-1,2.330905e-1,ci95,4
S12-D10,HbR,11,27.900000,-3.694569e-2,-3.012872e-1,2.273958e-1,ci95,4
S12-D10,HbR,11,28.000000,-3.858780e-2,-3.000934e-1,2.229178e-1,ci95,4
S12-D10,HbR,11,28.100000,-3.999400e-2,-2.999986e-1,2.200106e-1,ci95,4
S12-D10,HbR,11,28.200000,-4.113448e-2,-3.011122e-1,2.188432e-1,ci95,4
S12-D10,HbR,11,28.300000,-4.202840e-2,-3.035429e-1,2.194861e-1,ci95,4
S12-D10,HbR,11,28.400000,-4.266251e-2,-3.073791e-1,2.220541e-1,ci95,4
S12-D10,HbR,11,28.500000,-4.300866e-2,-3.126228e-1,2.266055e-1,ci95,4
S12-D10,HbR,11,28.600000,-4.289662e-2,-3.190698e-1,2.332766e-1,ci95,4
S12-D10,HbR,11,28.700000,-4.228001e-2,-3.262298e-1,2.416698e-1,ci95,4
S12-D10,HbR,11,28.800000,-4.107265e-2,-3.336392e-1,2.514939e-1,ci95,4
S12-D10,HbR,11,28.900000,-3.918778e-2,-3.407713e-1,2.623958e-1,ci95,4
S12-D10,HbR,11,29.000000,-3.653662e-2,-3.470360e-1,2.739628e-1,ci95,4
S12-D10,HbR,11,29.100000,-3.317729e-2,-3.521144e-1,2.857598e-1,ci95,4
S12-D10,HbR,11,29.200000,-2.926869e-2,-3.558194e-1,2.972820e-1,ci95,4
S12-D10,HbR,11,29.300000,-2.498397e-2,-3.581247e-1,3.081567e-1,ci95,4
S12-D10,HbR,11,29.400000,-2.054446e-2,-3.591775e-1,3.180886e-1,ci95,4
S12-D10,HbR,11,29.500000,-1.631282e-2,-3.593893e-1,3.267637e-1,ci95,4
S12-D10,HbR,11,29.600000,-1.256383e-2,-3.593754e-1,3.342477e-1,ci95,4
S12-D10,HbR,11,29.700000,-9.548128e-3,-3.597189e-1,3.406226e-1,ci95,4
S12-D10,HbR,11,29.800000,-7.494895e-3,-3.610388e-1,3.460490e-1,ci95,4
S12-D10,HbR,11,29.900000,-6.642433e-3,-3.640304e-1,3.507455e-1,ci95,4
S12-D10,HbR,11,30.000000,-7.067788e-3,-3.689501e-1,3.548145e-1,ci95,4
S12-D10,HbR,11,30.100000,-8.674368e-3,-3.759147e-1,3.585660e-1,ci95,4
S12-D10,HbR,11,30.200000,-1.136586e-2,-3.848555e-1,3.621238e-1,ci95,4
S12-D10,HbR,11,30.300000,-1.498259e-2,-3.955131e-1,3.655479e-1,ci95,4
S12-D10,HbR,11,30.400000,-1.926906e-2,-4.072671e-1,3.687290e-1,ci95,4
S12-D10,HbR,11,30.500000,-2.385340e-2,-4.192738e-1,3.715670e-1,ci95,4
S12-D10,HbR,11,30.600000,-2.838424e-2,-4.307355e-1,3.739670e-1,ci95,4
S12-D10,HbR,11,30.700000,-3.251179e-2,-4.408204e-1,3.757969e-1,ci95,4
S12-D10,HbR,11,30.800000,-3.585071e-2,-4.485819e-1,3.768804e-1,ci95,4
S12-D10,HbR,11,30.900000,-3.815879e-2,-4.535912e-1,3.772736e-1,ci95,4
S12-D10,HbR,11,31.000000,-3.930104e-2,-4.556703e-1,3.770683e-1,ci95,4
S12-D10,HbR,11,31.100000,-3.919810e-2,-4.547749e-1,3.763787e-1,ci95,4
S12-D10,HbR,11,31.200000,-3.781825e-2,-4.509650e-1,3.753285e-1,ci95,4
S12-D10,HbR,11,31.300000,-3.527904e-2,-4.446500e-1,3.740919e-1,ci95,4
S12-D10,HbR,11,31.400000,-3.185472e-2,-4.366134e-1,3.729039e-1,ci95,4
S12-D10,HbR,11,31.500000,-2.784846e-2,-4.275365e-1,3.718395e-1,ci95,4
S12-D10,HbR,11,31.600000,-2.358698e-2,-4.181706e-1,3.709967e-1,ci95,4
S12-D10,HbR,11,31.700000,-1.946209e-2,-4.094011e-1,3.704769e-1,ci95,4
S12-D10,HbR,11,31.800000,-1.575603e-2,-4.019206e-1,3.704085e-1,ci95,4
S12-D10,HbR,11,31.900000,-1.277499e-2,-3.963896e-1,3.708396e-1,ci95,4
S12-D10,HbR,11,32.000000,-1.072795e-2,-3.932960e-1,3.718401e-1,ci95,4
S12-D10,HbR,11,32.100000,-9.816353e-3,-3.931010e-1,3.734683e-1,ci95,4
S12-D10,HbR,11,32.200000,-1.005812e-2,-3.958109e-1,3.756947e-1,ci95,4
